old_id,innovation_old_id,key,value
115709,36429,central_investment_B19_initial,N/A
115711,36429,advertising_promotion_LE2_18,-346
115714,36429,advertising_promotion_LE3_18,-363
115717,36429,advertising_promotion_B19_initial,-66
115723,36418,volume_LE2_18,34
115726,36418,volume_LE3_18,33
115728,36418,volume_B19_initial,47
115730,36418,net_sales_LE2_18,1924
115732,36418,net_sales_LE3_18,1806
115735,36418,net_sales_B19_initial,2589
115738,36418,contributing_margin_LE2_18,1109
115740,36418,contributing_margin_LE3_18,1024
115742,36418,contributing_margin_B19_initial,1059
115745,36418,central_investment_LE2_18,N/A
115747,36418,advertising_promotion_LE2_18,-686
115749,36418,advertising_promotion_LE3_18,-681
115751,36418,advertising_promotion_B19_initial,-535
115753,36418,central_investment_LE3_18,N/A
115755,36418,central_investment_B19_initial,N/A
115761,36411,volume_LE2_18,41
115764,36411,volume_LE3_18,40
115766,36411,volume_B19_initial,47
115768,36411,net_sales_LE2_18,1800
115771,36411,net_sales_LE3_18,1781
115774,36411,net_sales_B19_initial,2048
115777,36411,contributing_margin_B19_initial,889
115779,36411,contributing_margin_LE2_18,750
115782,36411,contributing_margin_LE3_18,740
115785,36411,advertising_promotion_LE2_18,-162
115787,36411,central_investment_LE2_18,N/A
115789,36411,central_investment_LE3_18,N/A
115791,36411,central_investment_B19_initial,N/A
115795,36411,advertising_promotion_LE3_18,-162
115797,36411,advertising_promotion_B19_initial,-173
115802,36593,volume_LE2_18,33
115804,36593,net_sales_LE2_18,1558
115806,36593,net_sales_LE3_18,1355
115809,36593,volume_LE3_18,29
115811,36593,volume_B19_initial,76
115814,36593,net_sales_B19_initial,3663
115816,36593,contributing_margin_LE2_18,803
115818,36593,contributing_margin_LE3_18,694
115821,36593,contributing_margin_B19_initial,1659
115824,36593,central_investment_LE2_18,N/A
115826,36593,central_investment_B19_initial,N/A
115828,36593,central_investment_LE3_18,N/A
115830,36593,advertising_promotion_LE2_18,-879
115832,36593,advertising_promotion_LE3_18,-756
115834,36593,advertising_promotion_B19_initial,-704
115846,82600,volume_LE2_18,26
115848,82600,volume_LE3_18,24
115850,82600,net_sales_LE2_18,1438
115852,82600,net_sales_LE3_18,1259
115854,82600,volume_B19_initial,32
115856,82600,net_sales_B19_initial,1672
115858,82600,contributing_margin_LE2_18,637
115860,82600,contributing_margin_LE3_18,532
115862,82600,contributing_margin_B19_initial,612
115864,82600,central_investment_LE2_18,N/A
115866,82600,advertising_promotion_LE2_18,-989
115868,82600,advertising_promotion_LE3_18,-979
115870,82600,advertising_promotion_B19_initial,-782
115872,82600,central_investment_B19_initial,N/A
115942,36401,advertising_promotion_LE2_18,-1165
115944,36401,volume_LE2_18,140
115947,36401,net_sales_LE2_18,9158
115950,36401,volume_LE3_18,144
115952,36401,volume_B19_initial,153
115955,36401,net_sales_LE3_18,9518
115957,36401,net_sales_B19_initial,10543
115959,36401,contributing_margin_LE2_18,3382
115961,36401,contributing_margin_LE3_18,3597
115963,36401,contributing_margin_B19_initial,4240
115965,36401,central_investment_LE2_18,N/A
115967,36401,central_investment_LE3_18,N/A
115969,36401,central_investment_B19_initial,N/A
115971,36401,advertising_promotion_LE3_18,-1127
115975,36401,advertising_promotion_B19_initial,-1324
115985,36425,volume_LE2_18,91
115987,36425,volume_LE3_18,83
115989,36425,volume_B19_initial,153
115995,36425,net_sales_LE2_18,3725
115997,36425,net_sales_LE3_18,3434
115999,36425,net_sales_B19_initial,6018
116001,36425,contributing_margin_LE2_18,1836
116003,36425,contributing_margin_LE3_18,1717
116005,36425,contributing_margin_B19_initial,2801
116007,36425,central_investment_LE2_18,0
116009,36425,central_investment_LE3_18,0
116011,36425,central_investment_B19_initial,0
116013,36425,advertising_promotion_LE2_18,-461
116015,36425,advertising_promotion_LE3_18,-357
116017,36425,advertising_promotion_B19_initial,-695
116033,36419,volume_LE2_18,51
116035,36419,volume_LE3_18,49
116037,36419,volume_B19_initial,53
116039,36419,net_sales_LE2_18,2562
116041,36419,net_sales_LE3_18,2489
116043,36419,net_sales_B19_initial,2661
116045,36419,contributing_margin_LE2_18,1006
116047,36419,contributing_margin_LE3_18,1000
116049,36419,contributing_margin_B19_initial,1041
116051,36419,advertising_promotion_LE2_18,-319
116053,36419,advertising_promotion_LE3_18,-340
116055,36419,advertising_promotion_B19_initial,-1252
116057,36419,central_investment_LE2_18,N/A
116059,36419,central_investment_LE3_18,N/A
116061,36419,central_investment_B19_initial,N/A
116070,36487,volume_LE2_18,315
116086,80061,central_investment_B19_initial,-20
116088,36394,central_investment_B19_initial,0
116090,36561,central_investment_B19_initial,0
116093,36561,central_investment_LE3_18,N/A
116095,36561,central_investment_LE2_18,N/A
116097,36394,central_investment_LE2_18,N/A
116099,36394,central_investment_LE3_18,N/A
116116,79451,volume_LE2_18,47
116118,79451,volume_LE3_18,47
116120,79451,volume_B19_initial,57
116122,79451,net_sales_LE2_18,8409
116124,79451,net_sales_LE3_18,8302
116126,79451,net_sales_B19_initial,11628
116128,79451,contributing_margin_LE2_18,3653
116130,79451,contributing_margin_LE3_18,3607
116132,79451,contributing_margin_B19_initial,5615
116134,79451,central_investment_LE2_18,N/A
116136,79451,central_investment_LE3_18,N/A
116138,79451,central_investment_B19_initial,N/A
116140,79451,advertising_promotion_LE2_18,-907
116142,79451,advertising_promotion_LE3_18,-895
116144,79451,advertising_promotion_B19_initial,-1054
116194,36504,volume_A17,10
116196,36504,net_sales_A17,325
116200,36504,contributing_margin_A17,139
116202,36504,volume_B18_final,8
116204,36504,net_sales_B18_final,244
116206,36504,contributing_margin_B18_final,102
116208,36504,volume_LE2_18,10
116211,36504,net_sales_LE2_18,290
116213,36504,contributing_margin_LE2_18,128
116215,36504,advertising_promotion_LE2_18,-34
116217,36504,volume_LE3_18,9
116219,36504,net_sales_LE3_18,254
116221,36504,contributing_margin_LE3_18,112
116223,36504,advertising_promotion_LE3_18,-32
116225,36504,volume_B19_initial,11
116227,36504,net_sales_B19_initial,307
116229,36504,contributing_margin_B19_initial,110
116231,81330,volume_LE2_18,14
116233,81330,central_investment_LE2_18,-5
116235,81330,advertising_promotion_LE2_18,-4
116238,81330,volume_LE3_18,14
116240,81330,volume_B19_initial,N/A
116242,81330,central_investment_B19_initial,N/A
116245,81330,advertising_promotion_B19_initial,N/A
116272,36400,volume_LE2_18,25
116275,36400,volume_LE3_18,24
116278,36400,volume_B19_initial,50
116281,36400,net_sales_LE2_18,1789
116284,36400,net_sales_LE3_18,1615
116287,36400,net_sales_B19_initial,3260
116290,36400,contributing_margin_LE2_18,1255
116294,36400,contributing_margin_LE3_18,1095
116298,36400,contributing_margin_B19_initial,2182
116301,36400,central_investment_LE2_18,0
116304,36400,central_investment_LE3_18,0
116306,36400,central_investment_B19_initial,0
116308,36400,advertising_promotion_LE2_18,-2667
116311,36400,advertising_promotion_LE3_18,-2624
116315,36400,advertising_promotion_B19_initial,-1940
116371,36504,central_investment_A17,N/A
116373,36504,central_investment_B18_final,N/A
116376,36504,central_investment_LE2_18,N/A
116378,36504,central_investment_LE3_18,N/A
116380,36504,central_investment_B19_initial,N/A
116383,36504,advertising_promotion_A17,-30
116385,36504,advertising_promotion_B18_final,-23
116389,36504,advertising_promotion_B19_initial,N/A
116402,36421,net_sales_LE2_18,3107
116409,36421,contributing_margin_LE2_18,983
116411,36421,advertising_promotion_LE2_18,-178
116413,36421,net_sales_LE3_18,3131
116418,36421,net_sales_B19_initial,3711
116420,36421,contributing_margin_LE3_18,1012
116422,36421,contributing_margin_B19_initial,1209
116424,36421,advertising_promotion_LE3_18,-104
116426,36421,advertising_promotion_B19_initial,0
116428,36421,central_investment_B19_initial,N/A
116430,36421,central_investment_LE2_18,N/A
116432,36421,central_investment_LE3_18,N/A
116434,58784,volume_LE2_18,47
116436,58784,net_sales_LE2_18,1870
116438,58784,contributing_margin_LE2_18,836
116440,58784,advertising_promotion_LE2_18,-251
116442,58784,volume_LE3_18,47
116444,58784,net_sales_LE3_18,1870
116446,58784,contributing_margin_LE3_18,836
116448,58784,advertising_promotion_LE3_18,-251
116450,58784,volume_B19_initial,50
116452,58784,net_sales_B19_initial,2018
116454,58784,contributing_margin_B19_initial,860
116456,58784,advertising_promotion_B19_initial,-301
116458,58784,central_investment_LE2_18,N/A
116460,58784,central_investment_LE3_18,N/A
116462,58784,central_investment_B19_initial,N/A
116464,36589,volume_LE2_18,8
116466,36589,net_sales_LE2_18,470
116468,36589,contributing_margin_LE2_18,229
116470,36589,central_investment_LE2_18,N/A
116472,36589,advertising_promotion_LE2_18,-143
116474,36589,volume_LE3_18,8
116476,36589,net_sales_LE3_18,469
116478,36589,contributing_margin_LE3_18,229
116480,36589,central_investment_LE3_18,N/A
116482,36589,advertising_promotion_LE3_18,-143
116484,36589,volume_B19_initial,9
116486,36589,net_sales_B19_initial,525
116488,36589,contributing_margin_B19_initial,253
116490,36589,central_investment_B19_initial,N/A
116492,36589,advertising_promotion_B19_initial,-147
116494,70328,volume_LE2_18,5
116496,70328,net_sales_LE2_18,326
116498,70328,contributing_margin_LE2_18,180
116500,70328,advertising_promotion_LE2_18,-66
116502,70328,volume_LE3_18,5
116504,70328,net_sales_LE3_18,349
116506,70328,contributing_margin_LE3_18,192
116508,70328,advertising_promotion_LE3_18,-66
116510,70328,volume_B19_initial,6
116512,70328,net_sales_B19_initial,418
116514,70328,contributing_margin_B19_initial,220
116516,70328,advertising_promotion_B19_initial,-68
116518,70328,central_investment_B19_initial,N/A
116520,70328,central_investment_LE2_18,N/A
116522,70328,central_investment_LE3_18,N/A
116524,36416,volume_LE2_18,2
116526,36416,volume_LE3_18,2
116528,36416,volume_B19_initial,2
116530,36416,net_sales_LE3_18,N/A
116532,36416,contributing_margin_B18_final,N/A
116534,36403,volume_LE2_18,176
116536,36403,volume_LE3_18,179
116538,36403,volume_B19_initial,183
116540,36403,net_sales_B19_initial,N/A
116556,81330,net_sales_LE2_18,102
116558,81330,net_sales_LE3_18,101
116560,81330,contributing_margin_LE2_18,70
116562,81330,contributing_margin_LE3_18,69
116564,81330,central_investment_LE3_18,-5
116566,81330,advertising_promotion_LE3_18,-4
116568,81330,net_sales_B19_initial,N/A
116571,36464,volume_LE2_18,28
116576,36582,volume_LE2_18,1
116579,36582,net_sales_LE2_18,101
116581,36582,contributing_margin_LE2_18,58
116584,36582,central_investment_LE2_18,N/A
116587,36582,advertising_promotion_LE2_18,N/A
116589,36582,volume_LE3_18,1
116592,36582,net_sales_LE3_18,105
116595,36582,contributing_margin_LE3_18,64
116598,36582,central_investment_LE3_18,N/A
116600,36582,advertising_promotion_LE3_18,0
116602,36582,volume_B19_initial,2
116606,36582,net_sales_B19_initial,166
116609,36582,contributing_margin_B19_initial,83
116612,36582,central_investment_B19_initial,N/A
116614,36582,advertising_promotion_B19_initial,N/A
116764,36427,volume_LE2_18,19
116766,36427,volume_LE3_18,21
116768,36427,volume_B19_initial,21
116770,36427,net_sales_LE2_18,853
116772,36427,net_sales_LE3_18,893
116774,36427,net_sales_B19_initial,905
116776,36427,contributing_margin_LE2_18,418
116778,36427,contributing_margin_LE3_18,419
116780,36427,contributing_margin_B19_initial,440
116782,36427,central_investment_LE2_18,N/A
116784,36427,central_investment_LE3_18,N/A
116786,36427,central_investment_B19_initial,N/A
116788,36427,advertising_promotion_LE2_18,-116
116790,36427,advertising_promotion_LE3_18,-116
116792,36427,advertising_promotion_B19_initial,-117
116794,36588,volume_LE2_18,51
116796,36588,net_sales_LE2_18,15808
116807,66575,volume_LE2_18,1
116865,116819,volume_LE2_18,21
116867,116819,net_sales_LE2_18,757
116869,116819,contributing_margin_LE2_18,272
116871,116819,central_investment_LE2_18,-10
116873,116819,advertising_promotion_LE2_18,0
116880,116819,volume_LE3_18,21
116882,116819,net_sales_LE3_18,757
116884,116819,contributing_margin_LE3_18,276
116886,116819,central_investment_LE3_18,-10
116888,116819,advertising_promotion_LE3_18,0
116890,116819,volume_B19_initial,21
116892,116819,net_sales_B19_initial,757
116894,116819,contributing_margin_B19_initial,234
116896,116819,central_investment_B19_initial,-10
116898,116819,advertising_promotion_B19_initial,-1
116929,36649,volume_LE2_18,29
116931,36587,volume_LE2_18,6
116934,36587,net_sales_LE2_18,1245
116936,36587,contributing_margin_LE2_18,912
116938,36587,central_investment_LE2_18,N/A
116940,36587,advertising_promotion_LE2_18,-910
116942,36587,volume_LE3_18,6
116945,36587,net_sales_LE3_18,1108
116948,36587,contributing_margin_LE3_18,791
116950,36587,advertising_promotion_LE3_18,-850
116952,36587,central_investment_B19_initial,N/A
116954,36587,volume_B19_initial,11
116956,85343,volume_LE2_18,29
116959,85343,net_sales_LE2_18,463
116962,85343,contributing_margin_LE2_18,38
116965,85343,advertising_promotion_LE2_18,-152
116968,85343,volume_LE3_18,29
116971,85343,net_sales_LE3_18,464
116974,85343,contributing_margin_LE3_18,42
116977,85343,central_investment_LE3_18,N/A
116979,85343,advertising_promotion_LE3_18,-152
116981,85343,volume_B19_initial,39
116983,85343,central_investment_LE2_18,N/A
116986,85343,net_sales_B19_initial,942
116989,85343,contributing_margin_B19_initial,361
116991,85343,advertising_promotion_B19_initial,-218
116995,85343,central_investment_B19_initial,N/A
116997,85343,volume_A17,N/A
116999,85343,contributing_margin_A17,N/A
117001,85343,net_sales_A17,N/A
117003,85343,central_investment_A17,N/A
117005,85343,advertising_promotion_A17,N/A
117008,36587,net_sales_B19_initial,1906
117010,36587,contributing_margin_B19_initial,1423
117012,36587,advertising_promotion_B19_initial,-789
117014,36530,volume_B19_initial,109
117016,36530,net_sales_B19_initial,2583
117018,36530,contributing_margin_B19_initial,1525
117020,36530,advertising_promotion_B19_initial,-200
117022,36530,volume_LE2_18,94
117024,36530,net_sales_LE2_18,2393
117026,36530,contributing_margin_LE2_18,1400
117028,36530,central_investment_LE2_18,N/A
117030,36530,advertising_promotion_LE2_18,-175
117034,36530,volume_LE3_18,97
117036,36530,net_sales_LE3_18,2383
117038,36530,contributing_margin_LE3_18,1341
117040,36530,advertising_promotion_LE3_18,-174
117042,36530,central_investment_LE3_18,N/A
117044,36530,central_investment_B19_initial,N/A
117046,36587,central_investment_LE3_18,N/A
117049,36649,net_sales_LE2_18,"1 389"
117052,36649,contributing_margin_LE2_18,705
117054,36649,advertising_promotion_LE2_18,-537
117056,36649,central_investment_LE2_18,N/A
117060,36649,volume_LE3_18,26
117063,36649,net_sales_LE3_18,"1 222"
117066,36649,contributing_margin_LE3_18,625
117069,36649,central_investment_LE3_18,N/A
117071,36649,advertising_promotion_LE3_18,-464
117074,36649,volume_B19_initial,35
117077,36649,net_sales_B19_initial,"1 441"
117079,36649,contributing_margin_B19_initial,575
117083,36649,central_investment_B19_initial,N/A
117085,36649,advertising_promotion_B19_initial,-360
117105,68325,central_investment_LE2_18,N/A
117107,68325,central_investment_LE3_18,N/A
117109,68325,central_investment_B19_initial,N/A
117111,68325,central_investment_A17,N/A
117132,36463,volume_LE2_18,109
117134,36463,net_sales_LE2_18,"1 993"
117137,36463,contributing_margin_LE2_18,755
117140,36463,central_investment_LE2_18,N/A
117142,36463,advertising_promotion_LE2_18,-110
117144,36463,volume_LE3_18,94
117147,36463,net_sales_LE3_18,"1 694"
117150,36463,contributing_margin_LE3_18,697
117153,36463,central_investment_LE3_18,N/A
117155,36463,advertising_promotion_LE3_18,-95
117157,36463,volume_B19_initial,82
117160,36463,net_sales_B19_initial,"1 444"
117163,36463,contributing_margin_B19_initial,521
117166,36463,central_investment_B19_initial,N/A
117168,36463,advertising_promotion_B19_initial,-83
117171,85349,volume_LE2_18,2
117173,85349,net_sales_LE2_18,36
117176,85349,contributing_margin_LE2_18,13
117179,85349,central_investment_LE2_18,N/A
117181,85349,advertising_promotion_LE2_18,-14
117184,85349,volume_LE3_18,7
117187,85349,net_sales_LE3_18,112
117189,85349,contributing_margin_LE3_18,40
117193,85349,central_investment_LE3_18,N/A
117195,85349,advertising_promotion_LE3_18,-14
117198,85349,volume_B19_initial,N/A
117200,85349,net_sales_B19_initial,N/A
117202,85349,contributing_margin_B19_initial,N/A
117204,85349,central_investment_B19_initial,N/A
117206,85349,advertising_promotion_B19_initial,N/A
117209,36464,net_sales_LE2_18,576
117212,36464,contributing_margin_LE2_18,175
117215,36464,central_investment_LE2_18,N/A
117217,36464,advertising_promotion_LE2_18,-322
117219,36464,volume_LE3_18,28
117222,36464,net_sales_LE3_18,573
117225,36464,contributing_margin_LE3_18,173
117228,36464,central_investment_LE3_18,N/A
117229,36464,advertising_promotion_LE3_18,-321
117233,36464,volume_B19_initial,23
117235,36464,net_sales_B19_initial,538
117238,57656,central_investment_LE3_18,-30
117240,36464,contributing_margin_B19_initial,165
117243,36464,central_investment_B19_initial,N/A
117246,36464,advertising_promotion_B19_initial,-130
117255,91202,advertising_promotion_LE3_18,-20
117263,81084,central_investment_LE3_18,-60
117267,91213,central_investment_LE3_18,-30
117298,81330,contributing_margin_B19_initial,N/A
117323,115254,central_investment_B19_initial,-10
117326,115254,central_investment_A17,N/A
117328,115254,central_investment_B18_final,N/A
117330,115254,central_investment_LE2_18,N/A
117332,115254,central_investment_LE3_18,N/A
117338,115004,central_investment_B19_initial,-20
117340,115004,central_investment_A17,N/A
117342,115004,central_investment_B18_final,N/A
117344,115004,central_investment_LE2_18,N/A
117346,115004,central_investment_LE3_18,N/A
117348,75846,volume_LE2_18,16
117351,75846,net_sales_LE2_18,1095
117354,75846,contributing_margin_LE2_18,857
117357,75846,central_investment_LE2_18,-10
117359,75846,advertising_promotion_LE2_18,-175
117362,75846,volume_LE3_18,15
117365,75846,net_sales_LE3_18,1002
117367,75846,contributing_margin_LE3_18,766
117371,75846,central_investment_LE3_18,-10
117373,75846,advertising_promotion_LE3_18,-180
117376,75846,volume_B19_initial,N/A
117378,75846,net_sales_B19_initial,N/A
117380,75846,contributing_margin_B19_initial,N/A
117382,75846,central_investment_B19_initial,N/A
117384,75846,advertising_promotion_B19_initial,N/A
117451,56392,volume_LE2_18,9
117453,56392,net_sales_LE2_18,492
117455,56392,contributing_margin_LE2_18,95
117457,56392,central_investment_LE2_18,N/A
117459,56392,advertising_promotion_LE2_18,N/A
117461,56392,volume_LE3_18,9
117463,56392,net_sales_LE3_18,464
117465,56392,contributing_margin_LE3_18,89
117467,56392,central_investment_LE3_18,N/A
117469,56392,advertising_promotion_LE3_18,-5
117471,56392,volume_B19_initial,7
117473,56392,net_sales_B19_initial,333
117475,56392,contributing_margin_B19_initial,56
117477,56392,central_investment_B19_initial,-10
117479,56392,advertising_promotion_B19_initial,-3
117486,66569,volume_LE2_18,1
117488,66569,net_sales_LE2_18,54
117490,66569,contributing_margin_LE2_18,27
117492,66569,central_investment_LE2_18,N/A
117494,66569,advertising_promotion_LE2_18,N/A
117496,66569,volume_LE3_18,1
117498,66569,net_sales_LE3_18,51
117500,66569,contributing_margin_LE3_18,24
117502,66569,central_investment_LE3_18,N/A
117504,66569,advertising_promotion_LE3_18,N/A
117506,66569,volume_B19_initial,1
117508,66569,net_sales_B19_initial,34
117510,66569,contributing_margin_B19_initial,13
117512,66569,central_investment_B19_initial,N/A
117514,66569,advertising_promotion_B19_initial,N/A
117516,66569,advertising_promotion_B18_final,N/A
117537,66575,net_sales_LE2_18,57
117541,66575,contributing_margin_LE2_18,31
117543,66575,central_investment_LE2_18,N/A
117545,66575,advertising_promotion_LE2_18,N/A
117547,66575,volume_LE3_18,1
117549,66575,net_sales_LE3_18,55
117551,66575,contributing_margin_LE3_18,32
117553,66575,central_investment_LE3_18,N/A
117555,66575,advertising_promotion_LE3_18,N/A
117558,66575,volume_B19_initial,0
117560,66575,net_sales_B19_initial,18
117562,66575,contributing_margin_B19_initial,9
117564,66575,central_investment_B19_initial,N/A
117566,66575,advertising_promotion_B19_initial,N/A
117571,116819,volume_A17,N/A
117573,116819,net_sales_A17,N/A
117575,116819,contributing_margin_A17,N/A
117577,116819,central_investment_A17,N/A
117579,116819,volume_B18_final,N/A
117581,116819,advertising_promotion_A17,N/A
117583,116819,central_investment_B18_final,N/A
117584,116819,contributing_margin_B18_final,N/A
117587,116819,net_sales_B18_final,N/A
117589,116819,advertising_promotion_B18_final,N/A
117606,117591,volume_A17,N/A
117608,117591,net_sales_A17,N/A
117609,117591,contributing_margin_A17,N/A
117612,117591,central_investment_A17,N/A
117614,117591,volume_B18_final,N/A
117615,117591,contributing_margin_B18_final,N/A
117618,117591,advertising_promotion_A17,N/A
117620,117591,net_sales_B18_final,N/A
117622,117591,central_investment_B18_final,N/A
117624,117591,advertising_promotion_B18_final,N/A
117626,117591,volume_LE2_18,1
117628,117591,net_sales_LE2_18,55
117630,117591,contributing_margin_LE2_18,29
117632,117591,central_investment_LE2_18,N/A
117634,117591,advertising_promotion_LE2_18,N/A
117636,117591,volume_LE3_18,1
117638,117591,net_sales_LE3_18,55
117640,117591,contributing_margin_LE3_18,29
117642,117591,central_investment_LE3_18,N/A
117644,117591,advertising_promotion_LE3_18,N/A
117646,117591,volume_B19_initial,1
117648,117591,net_sales_B19_initial,51
117650,117591,contributing_margin_B19_initial,26
117651,117591,central_investment_B19_initial,N/A
117654,117591,advertising_promotion_B19_initial,N/A
117676,36654,volume_LE3_18,100
117689,36654,net_sales_LE2_18,19946
117694,36654,volume_LE2_18,102
117701,36386,volume_LE2_18,293
117703,36386,volume_LE3_18,298
117708,36386,net_sales_LE3_18,43437
117711,36386,contributing_margin_LE3_18,33540
117715,36386,volume_B19_initial,349
117718,36386,net_sales_B19_initial,49686
117721,36386,contributing_margin_B19_initial,37557
117724,36465,volume_LE3_18,119
117726,36465,net_sales_LE3_18,12146
117729,36465,contributing_margin_LE3_18,8603
117732,36465,central_investment_LE3_18,-181
117734,36465,volume_B19_initial,123
117737,36465,net_sales_B19_initial,11826
117740,36465,contributing_margin_B19_initial,8210
117745,36432,volume_LE3_18,18
117747,36432,net_sales_LE3_18,5036
117750,36432,contributing_margin_LE3_18,4198
117753,36432,volume_B19_initial,18
117756,36432,net_sales_B19_initial,5394
117759,36432,contributing_margin_B19_initial,4529
117765,36654,net_sales_LE3_18,19964
117769,36654,contributing_margin_LE3_18,14864
117772,36654,volume_B19_initial,114
117775,36654,net_sales_B19_initial,23091
117778,36654,contributing_margin_B19_initial,16840
117823,36588,contributing_margin_LE2_18,10613
117825,36588,central_investment_LE2_18,N/A
117827,36588,advertising_promotion_LE2_18,-5904
117829,36588,volume_LE3_18,51
117831,36588,volume_B19_initial,69
117833,36588,net_sales_LE3_18,15722
117835,36588,net_sales_B19_initial,14467
117837,36588,contributing_margin_LE3_18,10446
117839,36588,contributing_margin_B19_initial,7413
117841,36588,advertising_promotion_LE3_18,-7888
117843,36588,advertising_promotion_B19_initial,-3390
117845,75907,volume_LE2_18,26
117847,75907,volume_LE3_18,17
117849,75907,volume_B19_initial,24
117851,75907,net_sales_LE2_18,13634
117853,75907,net_sales_LE3_18,8577
117855,75907,net_sales_B19_initial,9449
117857,75907,contributing_margin_LE2_18,10004
117859,75907,contributing_margin_LE3_18,6102
117861,75907,contributing_margin_B19_initial,6026
117863,75907,central_investment_LE2_18,N/A
117865,75907,advertising_promotion_LE2_18,-3154
117867,75907,advertising_promotion_LE3_18,-2576
117869,75907,advertising_promotion_B19_initial,-1262
117871,75907,central_investment_LE3_18,N/A
117873,75907,central_investment_B19_initial,N/A
117876,36588,central_investment_LE3_18,N/A
117878,36588,central_investment_B19_initial,N/A
117918,36487,volume_LE3_18,273
117920,36487,volume_B19_initial,294
117922,36487,net_sales_LE2_18,55520
117924,36487,net_sales_LE3_18,47556
117926,36487,contributing_margin_LE2_18,40826
117928,36487,contributing_margin_LE3_18,32715
117930,36487,contributing_margin_B19_initial,33270
117932,36487,central_investment_LE2_18,-81
117934,36487,central_investment_LE3_18,-81
117936,36487,central_investment_B19_initial,-379
117938,36487,advertising_promotion_LE2_18,-28939
117940,36487,advertising_promotion_LE3_18,-27930
117942,36487,advertising_promotion_B19_initial,-22918
117947,36487,net_sales_B19_initial,46984
117952,36491,volume_LE2_18,95
117954,36491,volume_LE3_18,95
117956,36491,volume_B19_initial,112
117958,36491,net_sales_LE2_18,5706
117960,36491,net_sales_LE3_18,5692
117962,36491,net_sales_B19_initial,6118
117964,36491,contributing_margin_LE2_18,3719
117966,36491,contributing_margin_LE3_18,3661
117968,36491,contributing_margin_B19_initial,3793
117970,36491,central_investment_LE2_18,-283
117972,36491,central_investment_LE3_18,-284
117974,36491,central_investment_B19_initial,-33
117976,36491,advertising_promotion_LE2_18,-1456
117978,36491,advertising_promotion_LE3_18,-1135
117980,36491,advertising_promotion_B19_initial,-681
117983,36603,volume_LE2_18,38
117985,36603,volume_LE3_18,39
117987,36603,volume_B19_initial,51
117989,36603,net_sales_LE2_18,8887
117991,36603,net_sales_LE3_18,8984
117993,36603,net_sales_B19_initial,11084
117995,36603,contributing_margin_LE2_18,6409
117997,36603,contributing_margin_LE3_18,6595
117999,36603,contributing_margin_B19_initial,7915
118001,36603,central_investment_LE2_18,-51
118003,36603,central_investment_LE3_18,-51
118005,36603,central_investment_B19_initial,-88
118007,36603,advertising_promotion_LE2_18,-2826
118009,36603,advertising_promotion_LE3_18,-2928
118011,36603,advertising_promotion_B19_initial,-1327
118028,36490,volume_LE2_18,7
118030,36490,volume_LE3_18,7
118032,36490,volume_B19_initial,8
118034,36490,net_sales_LE2_18,5433
118036,36490,net_sales_LE3_18,5081
118038,36490,net_sales_B19_initial,5854
118040,36490,contributing_margin_LE2_18,4150
118042,36490,contributing_margin_LE3_18,3777
118044,36490,contributing_margin_B19_initial,4217
118046,36490,central_investment_LE2_18,-266
118048,36490,central_investment_LE3_18,-267
118050,36490,central_investment_B19_initial,-275
118052,36490,advertising_promotion_LE2_18,-5101
118054,36490,advertising_promotion_LE3_18,-5227
118056,36490,advertising_promotion_B19_initial,-4384
118058,36430,volume_LE2_18,59
118060,36430,volume_LE3_18,57
118062,36430,volume_B19_initial,53
118064,36430,net_sales_LE2_18,6567
118066,36430,net_sales_LE3_18,6235
118068,36430,net_sales_B19_initial,4924
118070,36430,contributing_margin_LE2_18,4980
118072,36430,contributing_margin_LE3_18,4688
118074,36430,contributing_margin_B19_initial,3543
118076,36430,central_investment_LE2_18,0
118078,36430,central_investment_LE3_18,0
118080,36430,central_investment_B19_initial,0
118082,36430,advertising_promotion_LE2_18,-394
118084,36430,advertising_promotion_LE3_18,-345
118086,36430,advertising_promotion_B19_initial,-327
118088,36489,volume_LE2_18,52
118090,36489,volume_LE3_18,51
118092,36489,volume_B19_initial,52
118094,36489,net_sales_LE2_18,3652
118096,36489,net_sales_LE3_18,3542
118098,36489,net_sales_B19_initial,3373
118100,36489,contributing_margin_LE2_18,2321
118102,36489,contributing_margin_LE3_18,2323
118104,36489,contributing_margin_B19_initial,2081
118106,36489,central_investment_LE2_18,-435
118108,36489,central_investment_LE3_18,-437
118110,36489,central_investment_B19_initial,-275
118112,36489,advertising_promotion_LE2_18,-1436
118114,36489,advertising_promotion_LE3_18,-1236
118116,36489,advertising_promotion_B19_initial,-761
118118,36488,volume_LE2_18,7
118120,36488,volume_LE3_18,7
118122,36488,volume_B19_initial,9
118124,36488,net_sales_LE2_18,1843
118126,36488,net_sales_LE3_18,2037
118128,36488,net_sales_B19_initial,1956
118130,36488,contributing_margin_LE2_18,594
118132,36488,contributing_margin_LE3_18,807
118134,36488,contributing_margin_B19_initial,812
118136,36488,central_investment_LE2_18,0
118138,36488,central_investment_LE3_18,0
118140,36488,central_investment_B19_initial,0
118142,36488,advertising_promotion_LE2_18,-942
118144,36488,advertising_promotion_LE3_18,-1247
118146,36488,advertising_promotion_B19_initial,-1691
118149,36486,volume_LE2_18,0
118151,36486,volume_LE3_18,0
118153,36486,volume_B19_initial,0
118155,36486,net_sales_LE2_18,681
