old_id,innovation_old_id,user_old_id,role,right
109873,101197,366,entity_leader,write
109874,36571,366,entity_leader,write
109875,36577,366,entity_leader,write
109876,36434,366,entity_leader,write
109877,79696,366,entity_leader,write
109878,80061,366,entity_leader,write
109879,36580,366,contact,write
109880,36654,367,entity_leader,write
109881,79352,367,entity_leader,write
109882,69929,367,entity_leader,write
109883,36440,367,entity_leader,write
109884,94633,367,entity_leader,write
109885,94683,367,entity_leader,write
109886,36491,367,entity_leader,write
109887,94658,367,entity_leader,write
109888,36489,367,entity_leader,write
109889,94587,367,entity_leader,write
109890,94609,367,entity_leader,write
109891,36600,367,entity_leader,write
109892,94704,367,entity_leader,write
109893,36430,367,entity_leader,write
109894,36488,367,entity_leader,write
109895,36441,367,entity_leader,write
109896,36487,367,entity_leader,write
109897,36603,367,entity_leader,write
109898,36486,367,entity_leader,write
109899,36490,367,entity_leader,write
109900,79322,367,entity_leader,write
109901,36392,367,entity_leader,write
109902,36437,367,entity_leader,write
109903,36438,367,entity_leader,write
109904,36439,367,entity_leader,write
109905,36387,367,entity_leader,write
109906,36388,367,entity_leader,write
109907,36389,367,entity_leader,write
109908,62932,367,entity_leader,write
109909,67506,367,entity_leader,write
109910,68325,367,entity_leader,write
109911,36648,367,entity_leader,write
109912,62666,367,entity_leader,write
109913,36615,367,entity_leader,write
109914,59899,367,entity_leader,write
109915,36435,367,entity_leader,write
109916,36395,367,entity_leader,write
109917,36393,367,entity_leader,write
109918,67672,367,entity_leader,write
109919,59469,367,entity_leader,write
109920,36386,367,entity_leader,write
109921,36433,367,entity_leader,write
109922,36465,367,entity_leader,write
109923,36432,367,entity_leader,write
109924,36467,367,entity_leader,write
109925,36466,367,entity_leader,write
109926,36590,1322,maker,read
109927,86478,1322,maker,read
109928,36595,1322,maker,read
109929,37295,1322,maker,read
109930,36408,1322,maker,read
109931,58678,1322,maker,read
109932,36646,1322,maker,read
109933,36406,1322,maker,read
109934,37230,1322,maker,read
109935,36423,1322,maker,read
109936,81107,1322,maker,read
109937,36591,1322,maker,read
109938,36405,1322,maker,read
109939,36448,1322,maker,read
109940,36447,1322,maker,read
109941,36592,1322,maker,read
109942,36594,1322,maker,read
109943,81101,1322,maker,read
109944,37269,1322,maker,read
109945,86494,1322,maker,read
109946,82600,1322,maker,read
109947,36402,1322,maker,read
109948,36412,1322,maker,read
109949,36419,1322,maker,read
109950,36410,1322,maker,read
109951,36424,1322,maker,read
109952,36401,1322,maker,read
109953,36596,1322,maker,read
109954,36420,1322,maker,read
109955,36407,1322,maker,read
109956,57159,1322,maker,read
109957,89341,1322,contact,write
109958,36429,1322,contact,write
109959,36413,1322,maker,read
109960,36422,1322,maker,read
109961,36415,1322,contact,write
109962,36404,1322,maker,read
109963,36414,1322,maker,read
109964,36411,1322,maker,read
109965,36409,1322,maker,read
109966,36425,1322,maker,read
109967,36417,1322,maker,read
109968,89056,1322,maker,read
109969,37282,1322,maker,read
109970,36449,1322,maker,read
109971,36593,1322,maker,read
109972,36597,1322,maker,read
109973,36427,1322,maker,read
109974,36418,1322,maker,read
109975,57224,1322,maker,read
109976,88971,1322,maker,read
109977,36428,1322,maker,read
109978,36426,1322,maker,read
109979,89259,1322,maker,read
109980,36574,1277,,read
109981,36471,1277,,read
109982,36493,1277,,read
109983,36572,1277,,read
109984,36391,1277,,read
109985,36573,1277,,read
109986,36492,1277,,read
109987,36576,1277,,read
109988,79306,1277,,read
109989,36578,1277,,read
109990,94087,1277,,read
109991,36390,1277,,read
109992,36575,1277,,read
109993,36468,1277,,read
109994,36397,1277,maker,read
109995,36394,1277,maker,read
109996,36561,1277,maker,read
109997,36525,1277,,read
109998,101156,1277,,read
109999,36436,1277,,read
110000,36444,1277,,read
110001,101276,1277,,read
110002,36455,1277,,read
110003,36570,1277,,read
110004,36443,1277,,read
110005,36456,1277,,read
110006,79314,1277,,read
110007,101486,1277,,read
110008,36569,1277,,read
110009,101197,1277,,read
110010,36571,1277,,read
110011,36577,1277,,read
110012,79696,1277,,read
110013,80061,1277,,read
110014,36580,1277,,read
110015,36552,477,financial_leader,write
110016,36458,477,financial_leader,write
110017,36459,477,financial_leader,write
110018,36462,477,financial_leader,write
110019,36555,477,financial_leader,write
110020,36553,477,financial_leader,write
110021,36554,477,financial_leader,write
110022,36562,477,financial_leader,write
110023,36523,477,financial_leader,write
110024,36656,477,financial_leader,write
110025,36536,477,financial_leader,write
110026,36532,477,financial_leader,write
110027,36519,477,financial_leader,write
110028,36531,477,financial_leader,write
110029,68390,477,financial_leader,write
110030,36537,477,financial_leader,write
110031,36378,477,financial_leader,write
110032,36377,477,financial_leader,write
110033,36563,477,financial_leader,write
110034,66218,477,financial_leader,write
110035,67334,477,financial_leader,write
110036,36454,477,financial_leader,write
110037,36385,477,financial_leader,write
110038,36535,477,financial_leader,write
110039,67379,477,financial_leader,write
110040,36534,477,financial_leader,write
110041,36375,477,financial_leader,write
110042,36564,477,financial_leader,write
110043,36567,477,financial_leader,write
110044,36461,477,financial_leader,write
110045,36457,477,financial_leader,write
110046,80169,477,financial_leader,write
110047,36566,477,financial_leader,write
110048,36568,477,financial_leader,write
110049,72346,477,financial_leader,write
110050,91213,999,entity_leader,write
110051,57656,999,entity_leader,write
110052,81084,999,entity_leader,write
110053,36527,999,entity_leader,write
110054,36530,999,entity_leader,write
110055,36529,999,entity_leader,write
110056,91202,999,entity_leader,write
110057,36518,999,entity_leader,write
110058,36587,999,entity_leader,write
110059,81076,999,entity_leader,write
110060,36552,369,,read
110061,36458,369,,read
110062,36459,369,,read
110063,36462,369,,read
110064,36555,369,,read
110065,36553,369,,read
110066,36554,369,,read
110067,36562,369,,read
110068,36523,369,,read
110069,36656,369,,read
110070,36536,369,,read
110071,36532,369,,read
110072,36519,369,,read
110073,36531,369,,read
110074,68390,369,,read
110075,36537,369,,read
110076,36378,369,,read
110077,36377,369,,read
110078,36563,369,,read
110079,66218,369,,read
110080,67334,369,team_leader,write
110081,36454,369,contact,write
110082,36385,369,team_leader,write
110083,36535,369,team_leader,write
110084,67379,369,team_leader,write
110085,36534,369,contact,write
110086,36375,369,team_leader,write
110087,36564,369,,read
110088,36567,369,,read
110089,36461,369,,read
110090,36457,369,,read
110091,80169,369,contact,write
110092,36566,369,,read
110093,36568,369,team_leader,write
110094,72346,369,team_leader,write
110095,36654,764,financial_leader,write
110096,79352,764,financial_leader,write
110097,69929,764,financial_leader,write
110098,36440,764,financial_leader,write
110099,94633,764,financial_leader,write
110100,94683,764,financial_leader,write
110101,36491,764,financial_leader,write
110102,94658,764,financial_leader,write
110103,36489,764,financial_leader,write
110104,94587,764,financial_leader,write
110105,94609,764,financial_leader,write
110106,36600,764,financial_leader,write
110107,94704,764,financial_leader,write
110108,36430,764,financial_leader,write
110109,36488,764,financial_leader,write
110110,36441,764,financial_leader,write
110111,36487,764,financial_leader,write
110112,36603,764,financial_leader,write
110113,36486,764,financial_leader,write
110114,36490,764,financial_leader,write
110115,79322,764,financial_leader,write
110116,36392,764,financial_leader,write
110117,36437,764,financial_leader,write
110118,36438,764,financial_leader,write
110119,36439,764,financial_leader,write
110120,36387,764,financial_leader,write
110121,36388,764,financial_leader,write
110122,36389,764,financial_leader,write
110123,62932,764,financial_leader,write
110124,67506,764,financial_leader,write
110125,68325,764,financial_leader,write
110126,36648,764,financial_leader,write
110127,62666,764,financial_leader,write
110128,36615,764,financial_leader,write
110129,59899,764,financial_leader,write
110130,36435,764,financial_leader,write
110131,36395,764,financial_leader,write
110132,36393,764,financial_leader,write
110133,67672,764,financial_leader,write
110134,59469,764,financial_leader,write
110135,36386,764,financial_leader,write
110136,36433,764,financial_leader,write
110137,36465,764,financial_leader,write
110138,36432,764,financial_leader,write
110139,36467,764,financial_leader,write
110140,36466,764,financial_leader,write
110141,36654,1186,,read
110142,79352,1186,,read
110143,69929,1186,,read
110144,36440,1186,,read
110145,94633,1186,,read
110146,94683,1186,,read
110147,36491,1186,,read
110148,94658,1186,,read
110149,36489,1186,,read
110150,94587,1186,,read
110151,94609,1186,,read
110152,36600,1186,,read
110153,94704,1186,,read
110154,36430,1186,,read
110155,36488,1186,,read
110156,36441,1186,,read
110157,36487,1186,,read
110158,36603,1186,,read
110159,36486,1186,,read
110160,36490,1186,,read
110161,79322,1186,,read
110162,36392,1186,,read
110163,36437,1186,,read
110164,36438,1186,,read
110165,36439,1186,,read
110166,36387,1186,,read
110167,36388,1186,,read
110168,36389,1186,,read
110169,62932,1186,team_leader,write
110170,67506,1186,team_leader,write
110171,68325,1186,team_leader,write
110172,36648,1186,team_leader,write
110173,62666,1186,team_leader,write
110174,36615,1186,team_leader,write
110175,59899,1186,contact,write
110176,36435,1186,,read
110177,36395,1186,,read
110178,36393,1186,,read
110179,67672,1186,,read
110180,59469,1186,,read
110181,36386,1186,,read
110182,36433,1186,,read
110183,36465,1186,,read
110184,36432,1186,,read
110185,36467,1186,,read
110186,36466,1186,,read
110187,36590,371,entity_leader,write
110188,86478,371,entity_leader,write
110189,36595,371,entity_leader,write
110190,37295,371,entity_leader,write
110191,36408,371,contact,write
110192,58678,371,entity_leader,write
110193,36646,371,contact,write
110194,36406,371,entity_leader,write
110195,37230,371,contact,write
110196,36423,371,entity_leader,write
110197,81107,371,entity_leader,write
110198,36591,371,entity_leader,write
110199,36405,371,entity_leader,write
110200,36448,371,entity_leader,write
110201,36447,371,entity_leader,write
110202,36592,371,entity_leader,write
110203,36594,371,entity_leader,write
110204,81101,371,entity_leader,write
110205,37269,371,entity_leader,write
110206,86494,371,entity_leader,write
110207,82600,371,entity_leader,write
110208,36402,371,entity_leader,write
110209,36412,371,entity_leader,write
110210,36419,371,entity_leader,write
110211,36410,371,entity_leader,write
110212,36424,371,entity_leader,write
110213,36401,371,entity_leader,write
110214,36596,371,entity_leader,write
110215,36420,371,entity_leader,write
110216,36407,371,entity_leader,write
110217,57159,371,entity_leader,write
110218,89341,371,entity_leader,write
110219,36429,371,entity_leader,write
110220,36413,371,entity_leader,write
110221,36422,371,entity_leader,write
110222,36415,371,entity_leader,write
110223,36404,371,entity_leader,write
110224,36414,371,entity_leader,write
110225,36411,371,entity_leader,write
110226,36409,371,entity_leader,write
110227,36425,371,entity_leader,write
110228,36417,371,entity_leader,write
110229,89056,371,entity_leader,write
110230,37282,371,entity_leader,write
110231,36449,371,entity_leader,write
110232,36593,371,entity_leader,write
110233,36597,371,entity_leader,write
110234,36427,371,entity_leader,write
110235,36418,371,entity_leader,write
110236,57224,371,entity_leader,write
110237,88971,371,entity_leader,write
110238,36428,371,entity_leader,write
110239,36426,371,entity_leader,write
110240,89259,371,entity_leader,write
110241,36574,372,team_leader,write
110242,36471,372,team_leader,write
110243,36493,372,team_leader,write
110244,36572,372,team_leader,write
110245,36391,372,team_leader,write
110246,36573,372,team_leader,write
110247,36492,372,team_leader,write
110248,36576,372,team_leader,write
110249,79306,372,team_leader,write
110250,36578,372,team_leader,write
110251,94087,372,team_leader,write
110252,36390,372,team_leader,write
110253,36575,372,team_leader,write
110254,36468,372,,read
110255,36397,372,,read
110256,36394,372,,read
110257,36561,372,,read
110258,36525,372,,read
110259,101156,372,,read
110260,36436,372,,read
110261,36444,372,,read
110262,101276,372,,read
110263,36455,372,,read
110264,36570,372,,read
110265,36443,372,,read
110266,36456,372,,read
110267,79314,372,,read
110268,101486,372,,read
110269,36569,372,,read
110270,101197,372,,read
110271,36571,372,,read
110272,36577,372,team_leader,write
110273,79696,372,,read
110274,80061,372,,read
110275,36580,372,,read
110276,36452,557,financial_leader,write
110277,36649,557,financial_leader,write
110278,85343,557,financial_leader,write
110279,36582,557,financial_leader,write
110280,36464,557,financial_leader,write
110281,36463,557,financial_leader,write
110282,85349,557,financial_leader,write
110283,36574,548,financial_leader,write
110284,36471,548,financial_leader,write
110285,36493,548,financial_leader,write
110286,36572,548,financial_leader,write
110287,36391,548,financial_leader,write
110288,36573,548,financial_leader,write
110289,36492,548,financial_leader,write
110290,36576,548,financial_leader,write
110291,79306,548,financial_leader,write
110292,36578,548,financial_leader,write
110293,94087,548,financial_leader,write
110294,36390,548,financial_leader,write
110295,36575,548,financial_leader,write
110296,36468,548,financial_leader,write
110297,36397,548,financial_leader,write
110298,36394,548,financial_leader,write
110299,36561,548,financial_leader,write
110300,36525,548,financial_leader,write
110301,101156,548,financial_leader,write
110302,36436,548,financial_leader,write
110303,36444,548,financial_leader,write
110304,101276,548,financial_leader,write
110305,36455,548,financial_leader,write
110306,36570,548,financial_leader,write
110307,36443,548,financial_leader,write
110308,36456,548,financial_leader,write
110309,79314,548,financial_leader,write
110310,101486,548,financial_leader,write
110311,36569,548,financial_leader,write
110312,101197,548,financial_leader,write
110313,36571,548,financial_leader,write
110314,36577,548,financial_leader,write
110315,79696,548,financial_leader,write
110316,80061,548,financial_leader,write
110317,36580,548,financial_leader,write
110318,36574,1331,,read
110319,36471,1331,,read
110320,36493,1331,,read
110321,36572,1331,,read
110322,36391,1331,,read
110323,36573,1331,,read
110324,36492,1331,,read
110325,36576,1331,,read
110326,79306,1331,,read
110327,36578,1331,,read
110328,94087,1331,,read
110329,36390,1331,,read
110330,36575,1331,,read
110331,36468,1331,,read
110332,36397,1331,maker,read
110333,36394,1331,maker,read
110334,36561,1331,maker,read
110335,36525,1331,,read
110336,101156,1331,,read
110337,36436,1331,,read
110338,36444,1331,,read
110339,101276,1331,,read
110340,36455,1331,,read
110341,36570,1331,,read
110342,36443,1331,,read
110343,36456,1331,,read
110344,79314,1331,,read
110345,101486,1331,,read
110346,36569,1331,,read
110347,101197,1331,,read
110348,36571,1331,,read
110349,36577,1331,,read
110350,79696,1331,,read
110351,80061,1331,,read
110352,36580,1331,,read
110353,36636,609,entity_leader,write
110354,36539,609,entity_leader,write
110355,36446,609,entity_leader,write
110356,36513,609,entity_leader,write
110357,36641,609,entity_leader,write
110358,36643,609,entity_leader,write
110359,36621,609,entity_leader,write
110360,36650,609,entity_leader,write
110361,36647,609,entity_leader,write
110365,36452,550,financial_leader,write
110366,36649,550,financial_leader,write
110367,85343,550,financial_leader,write
110368,36582,550,financial_leader,write
110369,36464,550,financial_leader,write
110370,36463,550,financial_leader,write
110371,85349,550,financial_leader,write
110374,36654,929,,read
110375,79352,929,,read
110376,69929,929,,read
110377,36440,929,,read
110378,94633,929,,read
110379,94683,929,,read
110380,36491,929,,read
110381,94658,929,,read
110382,36489,929,,read
110383,94587,929,,read
110384,94609,929,,read
110385,36600,929,,read
110386,94704,929,,read
110387,36430,929,,read
110388,36488,929,,read
110389,36441,929,,read
110390,36487,929,,read
110391,36603,929,,read
110392,36486,929,,read
110393,36490,929,,read
110394,79322,929,,read
110395,36392,929,,read
110396,36437,929,,read
110397,36438,929,,read
110398,36439,929,,read
110399,36387,929,,read
110400,36388,929,,read
110401,36389,929,,read
110402,62932,929,,read
110403,67506,929,,read
110404,68325,929,,read
110405,36648,929,,read
110406,62666,929,,read
110407,36615,929,,read
110408,59899,929,,read
110409,36435,929,,read
110410,36395,929,,read
110411,36393,929,,read
110412,67672,929,contact,write
110413,59469,929,,write
110414,36386,929,contact,write
110415,36433,929,maker,read
110416,36465,929,maker,read
110417,36432,929,maker,read
110418,36467,929,maker,read
110419,36466,929,maker,read
110421,36376,498,contact,write
110422,36574,1330,maker,read
110423,36471,1330,maker,read
110424,36493,1330,maker,read
110425,36572,1330,maker,read
110426,36391,1330,maker,read
110427,36573,1330,maker,read
110428,36492,1330,maker,read
110429,36576,1330,maker,read
110430,79306,1330,maker,read
110431,36578,1330,maker,read
110432,94087,1330,maker,read
110433,36390,1330,maker,read
110434,36575,1330,contact,write
110435,36468,1330,,read
110436,36397,1330,,read
110437,36394,1330,,read
110438,36561,1330,,read
110439,36525,1330,,read
110440,101156,1330,,read
110441,36436,1330,,read
110442,36444,1330,,read
110443,101276,1330,,read
110444,36455,1330,,read
110445,36570,1330,,read
110446,36443,1330,,read
110447,36456,1330,,read
110448,79314,1330,,read
110449,101486,1330,,read
110450,36569,1330,,read
110451,101197,1330,,read
110452,36571,1330,,read
110453,36577,1330,maker,read
110454,79696,1330,,read
110455,80061,1330,,read
110456,36580,1330,,read
110457,36589,438,entity_leader,write
110458,70328,438,entity_leader,write
110459,36590,438,entity_leader,write
110460,86478,438,entity_leader,write
110461,36595,438,entity_leader,write
110462,37295,438,entity_leader,write
110463,36408,438,entity_leader,write
110464,58678,438,contact,write
110465,36646,438,entity_leader,write
110466,36406,438,entity_leader,write
110467,37230,438,entity_leader,write
110468,36423,438,entity_leader,write
110469,36403,438,entity_leader,write
110470,82574,438,entity_leader,write
110471,36421,438,entity_leader,write
110472,58784,438,entity_leader,write
110473,36416,438,entity_leader,write
110474,81107,438,entity_leader,write
110475,36591,438,entity_leader,write
110476,36405,438,entity_leader,write
110477,36448,438,entity_leader,write
110478,36447,438,entity_leader,write
110479,36592,438,entity_leader,write
110480,36594,438,entity_leader,write
110481,81101,438,entity_leader,write
110482,37269,438,contact,write
110483,86494,438,contact,write
110484,82600,438,entity_leader,write
110485,36402,438,entity_leader,write
110486,36412,438,entity_leader,write
110487,36419,438,entity_leader,write
110488,36410,438,contact,write
110489,36424,438,entity_leader,write
110490,36401,438,entity_leader,write
110491,36596,438,entity_leader,write
110492,36420,438,contact,write
110493,36407,438,entity_leader,write
110494,57159,438,entity_leader,write
110495,89341,438,entity_leader,write
110496,36429,438,entity_leader,write
110497,36413,438,entity_leader,write
110498,36422,438,entity_leader,write
110499,36415,438,entity_leader,write
110500,36404,438,entity_leader,write
110501,36414,438,contact,write
110502,36411,438,entity_leader,write
110503,36409,438,entity_leader,write
110504,36425,438,entity_leader,write
110505,36417,438,entity_leader,write
110506,89056,438,entity_leader,write
110507,37282,438,entity_leader,write
110508,36449,438,contact,write
110509,36593,438,entity_leader,write
110510,36597,438,entity_leader,write
110511,36427,438,entity_leader,write
110512,36418,438,entity_leader,write
110513,57224,438,entity_leader,write
110514,88971,438,entity_leader,write
110515,36428,438,entity_leader,write
110516,36426,438,entity_leader,write
110517,89259,438,entity_leader,write
110518,91213,490,entity_leader,write
110519,57656,490,contact,write
110520,81084,490,entity_leader,write
110521,36527,490,entity_leader,write
110522,36530,490,entity_leader,write
110523,36529,490,entity_leader,write
110524,91202,490,entity_leader,write
110525,36518,490,entity_leader,write
110526,36587,490,entity_leader,write
110527,81076,490,entity_leader,write
110528,36574,892,financial_leader,write
110529,36471,892,financial_leader,write
110530,36493,892,financial_leader,write
110531,36572,892,financial_leader,write
110532,36391,892,financial_leader,write
110533,36573,892,financial_leader,write
110534,36505,892,entity_leader,write
110535,36492,892,financial_leader,write
110536,36576,892,financial_leader,write
110537,79306,892,financial_leader,write
110538,36578,892,financial_leader,write
110539,94087,892,financial_leader,write
110540,36390,892,financial_leader,write
110541,36575,892,financial_leader,write
110542,36468,892,financial_leader,write
110543,36397,892,financial_leader,write
110544,36394,892,financial_leader,write
110545,36561,892,financial_leader,write
110546,36525,892,financial_leader,write
110547,101156,892,financial_leader,write
110548,36436,892,financial_leader,write
110549,36444,892,financial_leader,write
110550,101276,892,financial_leader,write
110551,36455,892,financial_leader,write
110552,36570,892,financial_leader,write
110553,36443,892,financial_leader,write
110554,36456,892,financial_leader,write
110555,79314,892,financial_leader,write
110556,101486,892,financial_leader,write
110557,36569,892,financial_leader,write
110558,101197,892,financial_leader,write
110559,36571,892,financial_leader,write
110560,36577,892,financial_leader,write
110561,79696,892,financial_leader,write
110562,80061,892,financial_leader,write
110563,36580,892,financial_leader,write
110564,36499,778,team_leader,write
110565,36500,778,team_leader,write
110566,36496,778,team_leader,write
110567,36585,778,team_leader,write
110568,36497,778,team_leader,write
110569,36558,778,team_leader,write
110570,36526,778,contact,write
110571,36498,778,contact,write
110572,36494,778,team_leader,write
110573,65770,778,team_leader,write
110574,36495,778,team_leader,write
110575,36574,530,,read
110576,36471,530,,read
110577,36493,530,,read
110578,36572,530,,read
110579,36391,530,,read
110580,36573,530,,read
110581,36492,530,,read
110582,36576,530,,read
110583,79306,530,,read
110584,36578,530,,read
110585,94087,530,,read
110586,36390,530,,read
110587,36575,530,,read
110588,36468,530,,read
110589,36397,530,,read
110590,36394,530,,read
110591,36561,530,,read
110592,36525,530,,read
110593,101156,530,,read
110594,36436,530,maker,read
110595,36444,530,maker,read
110596,101276,530,,read
110597,36455,530,maker,read
110598,36570,530,contact,write
110599,36443,530,maker,read
110600,36456,530,maker,read
110601,79314,530,maker,read
110602,101486,530,contact,write
110603,36569,530,maker,read
110604,101197,530,,read
110605,36571,530,maker,read
110606,36577,530,,read
110607,79696,530,,read
110608,80061,530,maker,read
110609,36580,530,,read
110610,36588,493,team_leader,write
110611,84520,493,team_leader,write
110612,36451,493,team_leader,write
110613,36450,493,team_leader,write
110614,75907,493,contact,write
110615,36574,890,financial_leader,write
110616,36471,890,financial_leader,write
110617,36493,890,financial_leader,write
110618,36572,890,financial_leader,write
110619,36391,890,financial_leader,write
110620,36573,890,financial_leader,write
110621,36492,890,financial_leader,write
110622,36576,890,financial_leader,write
110623,79306,890,financial_leader,write
110624,36578,890,financial_leader,write
110625,94087,890,financial_leader,write
110626,36390,890,financial_leader,write
110627,36575,890,financial_leader,write
110628,36468,890,financial_leader,write
110629,36397,890,financial_leader,write
110630,36394,890,financial_leader,write
110631,36561,890,financial_leader,write
110632,36525,890,financial_leader,write
110633,101156,890,financial_leader,write
110634,36436,890,financial_leader,write
110635,36444,890,financial_leader,write
110636,101276,890,financial_leader,write
110637,36455,890,financial_leader,write
110638,36570,890,financial_leader,write
110639,36443,890,financial_leader,write
110640,36456,890,financial_leader,write
110641,79314,890,financial_leader,write
110642,101486,890,financial_leader,write
110643,36569,890,financial_leader,write
110644,101197,890,financial_leader,write
110645,36571,890,financial_leader,write
110646,36577,890,financial_leader,write
110647,36434,890,financial_leader,write
110648,79696,890,financial_leader,write
110649,80061,890,financial_leader,write
110650,36580,890,financial_leader,write
110651,36549,1120,entity_leader,write
110652,36545,1120,entity_leader,write
110653,69443,1120,,write
110654,36548,1120,,write
110655,36544,1120,entity_leader,write
110656,69500,1120,,write
110657,69386,1120,,write
110658,62146,1120,,write
110659,36632,1120,,write
110660,36631,1120,,write
110661,62127,1120,,write
110662,68070,1120,,write
110663,36634,1120,entity_leader,write
110664,36633,1120,entity_leader,write
110665,36550,1120,,write
110666,36659,1120,,write
110667,36546,1120,,write
110668,36602,1120,,write
110669,36624,1120,entity_leader,write
110670,36625,1120,entity_leader,write
110671,36629,1120,entity_leader,write
110672,68317,1120,,write
110673,92002,1120,entity_leader,write
110676,93239,595,entity_leader,write
110677,60290,595,contact,write
110678,93449,595,entity_leader,write
110681,36552,375,,read
110682,36458,375,,read
110683,36459,375,,read
110684,36462,375,,read
110685,36555,375,,read
110686,36553,375,,read
110687,36554,375,,read
110688,36562,375,,read
110689,36523,375,,read
110690,36656,375,,read
110691,36536,375,,read
110692,36532,375,,read
110693,36519,375,,read
110694,36531,375,,read
110695,68390,375,,read
110696,36537,375,,read
110697,36378,375,,read
110698,36377,375,,read
110699,36563,375,,read
110700,66218,375,,read
110701,67334,375,maker,read
110702,36454,375,maker,read
110703,36385,375,maker,read
110704,36535,375,contact,write
110705,67379,375,contact,write
110706,36534,375,maker,read
110707,36375,375,maker,read
110708,36564,375,,read
110709,36567,375,,read
110710,36461,375,,read
110711,36457,375,,read
110712,80169,375,maker,read
110713,36566,375,,read
110714,36568,375,maker,read
110715,72346,375,,write
110717,36552,768,,read
110718,36458,768,,read
110719,36459,768,,read
110720,36462,768,,read
110721,36555,768,,read
110722,36553,768,,read
110723,36554,768,maker,read
110724,36562,768,maker,read
110725,36523,768,maker,read
110726,36656,768,maker,read
110727,36536,768,maker,read
110728,36532,768,maker,read
110729,36519,768,maker,read
110730,36531,768,maker,read
110731,68390,768,maker,read
110732,36537,768,maker,read
110733,36378,768,maker,read
110734,36377,768,maker,read
110735,36563,768,maker,read
110736,66218,768,maker,read
110737,67334,768,,read
110738,36454,768,,read
110739,36385,768,,read
110740,36535,768,,read
110741,67379,768,,read
110742,36534,768,,read
110743,36375,768,,read
110744,36564,768,,read
110745,36567,768,,read
110746,36461,768,,read
110747,36457,768,,read
110748,80169,768,,read
110749,36566,768,,read
110750,36568,768,,read
110751,72346,768,,read
110754,65530,775,contact,write
110755,36442,775,team_leader,write
110756,36399,775,,read
110757,36660,775,,read
110758,36651,775,,read
110759,36400,775,,read
110760,75968,775,,read
110761,36652,775,,read
110764,65530,970,,read
110765,36442,970,,read
110766,36399,970,,read
110767,36660,970,,read
110768,36651,970,,read
110769,36400,970,,write
110770,75968,970,,read
110771,36652,970,,read
110772,65530,496,financial_leader,write
110773,36442,496,financial_leader,write
110774,36399,496,financial_leader,write
110775,36660,496,financial_leader,write
110776,36651,496,financial_leader,write
110777,36400,496,financial_leader,write
110778,75968,496,financial_leader,write
110779,36652,496,financial_leader,write
110780,36638,376,entity_leader,write
110781,36639,376,contact,write
110782,36503,376,entity_leader,write
110783,36452,551,entity_leader,write
110784,36649,551,contact,write
110785,85343,551,entity_leader,write
110786,36582,551,entity_leader,write
110787,36464,551,entity_leader,write
110788,36463,551,contact,write
110789,85349,551,entity_leader,write
110790,36590,378,maker,read
110791,86478,378,maker,read
110792,36595,378,contact,write
110793,37295,378,maker,read
110794,36408,378,maker,read
110795,58678,378,maker,read
110796,36646,378,maker,read
110797,36406,378,maker,read
110798,37230,378,maker,read
110799,36423,378,maker,read
110800,81107,378,maker,read
110801,36591,378,maker,read
110802,36405,378,maker,read
110803,36448,378,maker,read
110804,36447,378,maker,read
110805,36592,378,maker,read
110806,36594,378,maker,read
110807,81101,378,maker,read
110808,37269,378,maker,read
110809,86494,378,maker,read
110810,82600,378,maker,read
110811,36402,378,maker,read
110812,36412,378,maker,read
110813,36419,378,maker,read
110814,36410,378,maker,read
110815,36424,378,maker,read
110816,36401,378,maker,read
110817,36596,378,maker,read
110818,36420,378,maker,read
110819,36407,378,maker,read
110820,57159,378,maker,read
110821,89341,378,maker,read
110822,36429,378,maker,read
110823,36413,378,maker,read
110824,36422,378,maker,read
110825,36415,378,maker,read
110826,36404,378,maker,read
110827,36414,378,maker,read
110828,36411,378,maker,read
110829,36409,378,maker,read
110830,36425,378,maker,read
110831,36417,378,maker,read
110832,89056,378,maker,read
110833,37282,378,maker,read
110834,36449,378,maker,read
110835,36593,378,maker,read
110836,36597,378,contact,write
110837,36427,378,maker,read
110838,36418,378,maker,read
110839,57224,378,maker,read
110840,88971,378,maker,read
110841,36428,378,maker,read
110842,36426,378,maker,read
110843,89259,378,maker,read
110844,36551,552,entity_leader,write
110845,36574,380,,read
110846,36471,380,,read
110847,36493,380,,read
110848,36572,380,,read
110849,36391,380,,read
110850,36573,380,,read
110851,36492,380,,read
110852,36576,380,,read
110853,79306,380,,read
110854,36578,380,,read
110855,94087,380,,read
110856,36390,380,,read
110857,36575,380,,read
110858,36468,380,,read
110859,36397,380,,read
110860,36394,380,,read
110861,36561,380,,read
110862,36525,380,,read
110863,101156,380,,read
110864,36436,380,team_leader,write
110865,36444,380,team_leader,write
110866,101276,380,,read
110867,36455,380,team_leader,write
110868,36570,380,team_leader,write
110869,36443,380,team_leader,write
110870,36456,380,team_leader,write
110871,79314,380,team_leader,write
110872,101486,380,,read
110873,36569,380,team_leader,write
110874,101197,380,,read
110875,36571,380,team_leader,write
110876,36577,380,,read
110877,79696,380,,read
110878,80061,380,team_leader,write
110879,36580,380,,read
110880,36482,382,maker,read
110881,36484,382,maker,read
110882,94429,382,maker,read
110883,94392,382,maker,read
110884,36479,382,contact,write
110885,36574,383,maker,read
110886,36471,383,contact,write
110887,36493,383,maker,read
110888,36572,383,maker,read
110889,36391,383,maker,read
110890,36573,383,maker,read
110891,36492,383,maker,read
110892,36576,383,maker,read
